frequency,id,observation_end,observation_start,seasonal_adjustment,title,units,county_id
Annual,PECIUB5T17AZ04009A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of Related Children Age 5-17 in Families in Poverty for Graham County, A",Persons,27434
Annual,PECIUBAAAZ04009A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of People of All Ages in Poverty for Graham County, A",Persons,27434
Annual,PECIUBU18AZ04009A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of People Age 0-17 in Poverty for Graham County, A",Persons,27434
Annual,PEU18AZ04009A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,Estimate of People Age 0-17 in Poverty,Persons,27434
Annual,PI04009,2018-01-01,1969-01-01,Not Seasonally Adjusted,Personal Income,Thousands of Dollars,27434
Annual,PP5T17AZ04009A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"Estimated Percent of Related Children Age 5-17 in Families in Poverty for Graham County, A",Percent,27434
Annual,PPAAAZ04009A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"Estimated Percent of People of All Ages in Poverty for Graham County, A",Percent,27434
Annual,PPCILB5T17AZ04009A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Lower Bound of Estimate of Percent of Related Children Age 5-17 in Families in Poverty for Graham County, A",Percent,27434
Annual,PPCILBAAAZ04009A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Lower Bound of Estimate of Percent of People of All Ages in Poverty for Graham County, A",Percent,27434
Annual,PPCILBU18AZ04009A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Lower Bound of Estimate of Percent of People Age 0-17 in Poverty for Graham County, A",Percent,27434
Annual,PPCIUB5T17AZ04009A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of Percent of Related Children Age 5-17 in Families in Poverty for Graham County, A",Percent,27434
Annual,PPCIUBAAAZ04009A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of Percent of People of All Ages in Poverty for Graham County, A",Percent,27434
Annual,PPCIUBU18AZ04009A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of Percent of People Age 0-17 in Poverty for Graham County, A",Percent,27434
Annual,PPU18AZ04009A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"Estimated Percent of People Age 0-17 in Poverty for Graham County, A",Percent,27434
Annual,PUA0T17AZ04009A647NCEN,2018-01-01,1998-01-01,Not Seasonally Adjusted,"Poverty Universe, Age 0-17 for Graham County, A",Persons,27434
Annual,PUA5T17RAZ04009A647NCEN,2018-01-01,1998-01-01,Not Seasonally Adjusted,"Poverty Universe, Age 5-17 related for Graham County, A",Persons,27434
Annual,PUAAAZ04009A647NCEN,2018-01-01,1998-01-01,Not Seasonally Adjusted,"Poverty Universe, All Ages for Graham County, A",Persons,27434
Annual,RACEDISPARITY004009,2018-01-01,2009-01-01,Not Seasonally Adjusted,"White to Non-White Racial Dissimilarity Index for Graham County, A",Percent,27434
Annual,REALGDPALL04009,2018-01-01,2001-01-01,Not Seasonally Adjusted,Real Gross Domestic Product: All Industries,Thousands of Chained 2012 U.S. Dollars,27434
Annual,REALGDPGOODS04009,2017-01-01,2002-01-01,Not Seasonally Adjusted,Real Gross Domestic Product: Private Goods-Producing Industries,Thousands of Chained 2012 U.S. Dollars,27434
Annual,REALGDPGOVT04009,2018-01-01,2001-01-01,Not Seasonally Adjusted,Real Gross Domestic Product: Government and Government Enterprises,Thousands of Chained 2012 U.S. Dollars,27434
Annual,REALGDPSERV04009,2017-01-01,2002-01-01,Not Seasonally Adjusted,Real Gross Domestic Product: Private Services-Providing Industries,Thousands of Chained 2012 U.S. Dollars,27434
Annual,S1101SPHOUSE004009,2018-01-01,2009-01-01,Not Seasonally Adjusted,Single-parent Households with Children as a Percentage of Households with Children,Percent,27434
Annual,S1501ACSTOTAL004009,2018-01-01,2009-01-01,Not Seasonally Adjusted,People 25 Years and Over Who Have Completed an Associate's Degree or Higher (5-year estimate),Percent,27434
Annual,S1701ACS004009,2018-01-01,2012-01-01,Not Seasonally Adjusted,Percent of Population Below the Poverty Level,Percent,27434
Monthly,USPTOISSUED004009,2011-08-01,2004-01-01,Not Seasonally Adjusted,New Patent Assignments,Patents,27434
Annual,2020RATIO004011,2018-01-01,2010-01-01,Not Seasonally Adjusted,Income Inequality,Ratio,27435
Monthly,AZGREE1LFN,2020-02-01,1990-01-01,Not Seasonally Adjusted,Civilian Labor Force,Persons,27435
Annual,AZGREE1POP,2019-01-01,1970-01-01,Not Seasonally Adjusted,Resident Population,Thousands of Persons,27435
Monthly,AZGREE1URN,2020-02-01,1990-01-01,Not Seasonally Adjusted,Unemployment Rate,Percent,27435
Annual,B01002001E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Estimate, Median Age by Sex, Total Population (5-year estimate)",Years of Age,27435
Annual,B03002001E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total (5-year estimate)",Persons,27435
Annual,B03002002E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Not Hispanic or Latino (5-year estimate)",Persons,27435
Annual,B03002003E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Not Hispanic or Latino, White Alone (5-year estimate)",Persons,27435
Annual,B03002004E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Not Hispanic or Latino, Black or African American Alone (5-year estimate)",Persons,27435
Annual,B03002005E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Not Hispanic or Latino, American Indian and Alaska Native Alone (5-year estimate)",Persons,27435
Annual,B03002006E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Not Hispanic or Latino, Asian Alone (5-year estimate)",Persons,27435
Annual,B03002007E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Not Hispanic or Latino, Native Hawaiian and Other Pacific Islander Alone (5-year estimate)",Persons,27435
Annual,B03002008E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Not Hispanic or Latino, Some Other Race Alone (5-year estimate)",Persons,27435
Annual,B03002009E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Not Hispanic or Latino, Two or More Races (5-year estimate)",Persons,27435
Annual,B03002010E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Not Hispanic or Latino, Two or More Races, Two Races Including Some Other Race (5-year estimate)",Persons,27435
Annual,B03002011E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Not Hispanic or Latino, Two or More Races, Two Races Excluding Some Other Race, and Three or More Races (5-year estimate)",Persons,27435
Annual,B03002012E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Hispanic or Latino (5-year estimate)",Persons,27435
Annual,B03002013E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Hispanic or Latino, White Alone (5-year estimate)",Persons,27435
Annual,B03002014E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Hispanic or Latino, Black or African American Alone (5-year estimate)",Persons,27435
Annual,B03002015E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Hispanic or Latino, American Indian and Alaska Native Alone (5-year estimate)",Persons,27435
Annual,B03002016E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Hispanic or Latino, Asian Alone (5-year estimate)",Persons,27435
Annual,B03002017E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Hispanic or Latino, Native Hawaiian and Other Pacific Islander Alone (5-year estimate)",Persons,27435
Annual,B03002018E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Hispanic or Latino, Some Other Race Alone (5-year estimate)",Persons,27435
Annual,B03002019E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Hispanic or Latino, Two or More Races (5-year estimate)",Persons,27435
Annual,B03002020E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Hispanic or Latino, Two or More Races, Two Races Including Some Other Race (5-year estimate)",Persons,27435
Annual,B03002021E004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Population Estimate, Total, Hispanic or Latino, Two or More Races, Two Races Excluding Some Other Race, and Three or More Races (5-year estimate)",Persons,27435
Annual,B080ACS004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,Mean Commuting Time for Workers (5-year estimate),Minutes,27435
Annual,B14005DCYACS004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Disconnected Youth (5-year estimate) for Greenlee County, A",Percent,27435
Annual,BPPRIV004011,2018-01-01,1990-01-01,Not Seasonally Adjusted,"New Private Housing Structures Authorized by Building Permits for Greenlee County, A",Units,27435
Annual,CBR04011AZA647NCEN,2017-01-01,1989-01-01,Not Seasonally Adjusted,SNAP Benefits Recipients,Persons,27435
Annual,CDC20N2U004011,2017-01-01,1999-01-01,Not Seasonally Adjusted,"Premature Death Rate for Greenlee County, A","Rate per 100,000",27435
Annual,CDC20N2UAA004011,2017-01-01,1999-01-01,Not Seasonally Adjusted,"Age-Adjusted Premature Death Rate for Greenlee County, A","Rate per 100,000",27435
Annual,DMPCRATE004011,2015-01-01,2008-01-01,Not Seasonally Adjusted,Rate of Preventable Hospital Admissions,Rate,27435
Annual,DP04ACS004011,2018-01-01,2010-01-01,Not Seasonally Adjusted,Burdened Households,Percent,27435
Quarterly,ENU0401120510,2019-07-01,1990-01-01,Not Seasonally Adjusted,Number of Private Establishments for All Industries,Establishments,27435
Quarterly,EQFXSUBPRIME004011,2019-10-01,1999-01-01,Not Seasonally Adjusted,"Equifax Subprime Credit Population for Greenlee County, A",Percent,27435
Annual,FBITC004011,2018-01-01,2005-01-01,Not Seasonally Adjusted,Combined Violent and Property Crime Incidents Known to Law Enforcement,Known Incidents,27435
Annual,GDPALL04011,2018-01-01,2001-01-01,Not Seasonally Adjusted,Gross Domestic Product: All Industries,Thousands of U.S. Dollars,27435
Annual,GDPGOODS04011,2018-01-01,2002-01-01,Not Seasonally Adjusted,Gross Domestic Product: Private Goods-Producing Industries,Thousands of U.S. Dollars,27435
Annual,GDPGOVT04011,2018-01-01,2001-01-01,Not Seasonally Adjusted,Gross Domestic Product: Government and Government Enterprises,Thousands of U.S. Dollars,27435
Annual,GDPSERV04011,2018-01-01,2002-01-01,Not Seasonally Adjusted,Gross Domestic Product: Private Services-Providing Industries,Thousands of U.S. Dollars,27435
Annual,HC01ESTVC1604011,2018-01-01,2010-01-01,Not Seasonally Adjusted,High School Graduate or Higher (5-year estimate),Percent,27435
Annual,HC01ESTVC1704011,2018-01-01,2010-01-01,Not Seasonally Adjusted,Bachelor's Degree or Higher (5-year estimate),Percent,27435
Annual,HOWNRATEACS004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"Homeownership Rate (5-year estimate) for Greenlee County, A",Rate,27435
Annual,LAUCN040110000000003A,2018-01-01,1990-01-01,Not Seasonally Adjusted,Unemployment Rate,Percent,27435
Monthly,LAUCN040110000000004,2020-02-01,1990-01-01,Not Seasonally Adjusted,Unemployed Persons,Persons,27435
Annual,LAUCN040110000000004A,2018-01-01,1990-01-01,Not Seasonally Adjusted,Unemployed Persons,Persons,27435
Monthly,LAUCN040110000000005,2020-02-01,1990-01-01,Not Seasonally Adjusted,Employed Persons,Persons,27435
Annual,LAUCN040110000000005A,2018-01-01,1990-01-01,Not Seasonally Adjusted,Employed Persons,Persons,27435
Annual,LAUCN040110000000006A,2018-01-01,1990-01-01,Not Seasonally Adjusted,Civilian Labor Force,Persons,27435
Annual,MHIAZ04011A052NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"Estimate of Median Household Income for Greenlee County, A",Dollars,27435
Annual,MHICILBAZ04011A052NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Lower Bound of Estimate of Median Household Income for Greenlee County, A",Dollars,27435
Annual,MHICIUBAZ04011A052NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of Median Household Income for Greenlee County, A",Dollars,27435
Annual,NETMIGNACS004011,2017-01-01,2009-01-01,Not Seasonally Adjusted,"Net County-to-County Migration Flow (5-year estimate) for Greenlee County, A",Persons,27435
Annual,PCPI04011,2018-01-01,1969-01-01,Not Seasonally Adjusted,Per Capita Personal Income,Dollars,27435
Annual,PE5T17AZ04011A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"Estimate of Related Children Age 5-17 in Families in Poverty for Greenlee County, A",Persons,27435
Annual,PEAAAZ04011A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,Estimate of People of All Ages in Poverty,Persons,27435
Annual,PECILB5T17AZ04011A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Lower Bound of Estimate of Related Children Age 5-17 in Families in Poverty for Greenlee County, A",Persons,27435
Annual,PECILBAAAZ04011A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Lower Bound of Estimate of People of All Ages in Poverty for Greenlee County, A",Persons,27435
Annual,PECILBU18AZ04011A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Lower Bound of Estimate of People Age 0-17 in Poverty for Greenlee County, A",Persons,27435
Annual,PECIUB5T17AZ04011A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of Related Children Age 5-17 in Families in Poverty for Greenlee County, A",Persons,27435
Annual,PECIUBAAAZ04011A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of People of All Ages in Poverty for Greenlee County, A",Persons,27435
Annual,PECIUBU18AZ04011A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of People Age 0-17 in Poverty for Greenlee County, A",Persons,27435
Annual,PEU18AZ04011A647NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,Estimate of People Age 0-17 in Poverty,Persons,27435
Annual,PI04011,2018-01-01,1969-01-01,Not Seasonally Adjusted,Personal Income,Thousands of Dollars,27435
Annual,PP5T17AZ04011A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"Estimated Percent of Related Children Age 5-17 in Families in Poverty for Greenlee County, A",Percent,27435
Annual,PPAAAZ04011A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"Estimated Percent of People of All Ages in Poverty for Greenlee County, A",Percent,27435
Annual,PPCILB5T17AZ04011A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Lower Bound of Estimate of Percent of Related Children Age 5-17 in Families in Poverty for Greenlee County, A",Percent,27435
Annual,PPCILBAAAZ04011A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Lower Bound of Estimate of Percent of People of All Ages in Poverty for Greenlee County, A",Percent,27435
Annual,PPCILBU18AZ04011A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Lower Bound of Estimate of Percent of People Age 0-17 in Poverty for Greenlee County, A",Percent,27435
Annual,PPCIUB5T17AZ04011A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of Percent of Related Children Age 5-17 in Families in Poverty for Greenlee County, A",Percent,27435
Annual,PPCIUBAAAZ04011A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of Percent of People of All Ages in Poverty for Greenlee County, A",Percent,27435
Annual,PPCIUBU18AZ04011A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"90% Confidence Interval Upper Bound of Estimate of Percent of People Age 0-17 in Poverty for Greenlee County, A",Percent,27435
Annual,PPU18AZ04011A156NCEN,2018-01-01,1989-01-01,Not Seasonally Adjusted,"Estimated Percent of People Age 0-17 in Poverty for Greenlee County, A",Percent,27435
Annual,PUA0T17AZ04011A647NCEN,2018-01-01,1998-01-01,Not Seasonally Adjusted,"Poverty Universe, Age 0-17 for Greenlee County, A",Persons,27435
Annual,PUA5T17RAZ04011A647NCEN,2018-01-01,1998-01-01,Not Seasonally Adjusted,"Poverty Universe, Age 5-17 related for Greenlee County, A",Persons,27435
Annual,PUAAAZ04011A647NCEN,2018-01-01,1998-01-01,Not Seasonally Adjusted,"Poverty Universe, All Ages for Greenlee County, A",Persons,27435
Annual,RACEDISPARITY004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,"White to Non-White Racial Dissimilarity Index for Greenlee County, A",Percent,27435
Annual,REALGDPALL04011,2018-01-01,2001-01-01,Not Seasonally Adjusted,Real Gross Domestic Product: All Industries,Thousands of Chained 2012 U.S. Dollars,27435
Annual,REALGDPGOODS04011,2018-01-01,2002-01-01,Not Seasonally Adjusted,Real Gross Domestic Product: Private Goods-Producing Industries,Thousands of Chained 2012 U.S. Dollars,27435
Annual,REALGDPGOVT04011,2018-01-01,2001-01-01,Not Seasonally Adjusted,Real Gross Domestic Product: Government and Government Enterprises,Thousands of Chained 2012 U.S. Dollars,27435
Annual,REALGDPSERV04011,2018-01-01,2002-01-01,Not Seasonally Adjusted,Real Gross Domestic Product: Private Services-Providing Industries,Thousands of Chained 2012 U.S. Dollars,27435
Annual,S1101SPHOUSE004011,2018-01-01,2009-01-01,Not Seasonally Adjusted,Single-parent Households with Children as a Percentage of Households with Children,Percent,27435
